col,row,px_left,px_top,px_right,px_bottom,world_x_min,world_x_max,world_y_min,world_y_max,walkable,connectivity,isovist_area_px,isovist_perimeter,integration_hh_t,integration_hh_m,choice_t,occ_all,occ_ct,occ_t,occ_early,kills,kills_ct,kills_t,flow,visits_rounds
14,10,224,160,240,176,-2110.0,-2030.0,833.0,913.0,1,467,119552.0,254.0,10.1175,0.0158,300.2145,400.0,398.0,2.0,1.0,2.0,2.0,0.0,132,28
15,10,240,160,256,176,-2030.0,-1950.0,833.0,913.0,1,479,122624.0,261.0,10.2509,0.0161,330.2879,1839.0,1839.0,0.0,7.0,1.0,1.0,0.0,146,29
16,10,256,160,272,176,-1950.0,-1870.0,833.0,913.0,1,494,126464.0,263.0,10.3977,0.0164,381.3699,56.0,45.0,11.0,0.0,0.0,0.0,0.0,10,4
17,10,272,160,288,176,-1870.0,-1790.0,833.0,913.0,1,503,128768.0,259.0,10.4176,0.0167,395.5318,431.0,408.0,23.0,12.0,1.0,1.0,0.0,36,12
18,10,288,160,304,176,-1790.0,-1710.0,833.0,913.0,1,515,131840.0,267.0,10.5386,0.0169,454.0251,472.0,229.0,243.0,6.0,2.0,1.0,1.0,180,52
19,10,304,160,320,176,-1710.0,-1630.0,833.0,913.0,1,520,133120.0,310.0,10.9631,0.0172,518.3969,404.0,176.0,228.0,2.0,3.0,0.0,3.0,233,56
20,10,320,160,336,176,-1630.0,-1550.0,833.0,913.0,1,533,136448.0,314.0,11.0186,0.0174,586.7505,539.0,396.0,143.0,0.0,2.0,1.0,1.0,147,39
21,10,336,160,352,176,-1550.0,-1470.0,833.0,913.0,1,493,126208.0,285.0,10.498,0.0176,422.7445,269.0,163.0,106.0,0.0,0.0,0.0,0.0,34,12
34,10,544,160,560,176,-510.0,-430.0,833.0,913.0,1,78,19968.0,95.0,5.347,0.0181,187.1785,29.0,20.0,9.0,0.0,0.0,0.0,0.0,12,3
35,10,560,160,576,176,-430.0,-350.0,833.0,913.0,1,99,25344.0,134.0,6.7744,0.0182,487.2238,28.0,10.0,18.0,0.0,0.0,0.0,0.0,14,5
36,10,576,160,592,176,-350.0,-270.0,833.0,913.0,1,118,30208.0,134.0,6.8339,0.0181,696.9104,10.0,4.0,6.0,0.0,0.0,0.0,0.0,12,6
37,10,592,160,608,176,-270.0,-190.0,833.0,913.0,1,155,39680.0,181.0,7.513,0.0181,1552.9305,38.0,3.0,35.0,1.0,0.0,0.0,0.0,40,16
38,10,608,160,624,176,-190.0,-110.0,833.0,913.0,1,192,49152.0,187.0,7.7483,0.018,2459.8423,340.0,9.0,331.0,47.0,0.0,0.0,0.0,75,31
39,10,624,160,640,176,-110.0,-30.0,833.0,913.0,1,223,57088.0,186.0,7.9174,0.0179,3577.687,149.0,16.0,133.0,47.0,0.0,0.0,0.0,94,40
40,10,640,160,656,176,-30.0,50.0,833.0,913.0,1,239,61184.0,186.0,8.0283,0.0179,4170.9859,120.0,17.0,103.0,21.0,0.0,0.0,0.0,106,43
41,10,656,160,672,176,50.0,130.0,833.0,913.0,1,249,63744.0,204.0,8.21,0.0179,4812.223,102.0,23.0,79.0,6.0,1.0,1.0,0.0,71,30
42,10,672,160,688,176,130.0,210.0,833.0,913.0,1,262,67072.0,263.0,9.6085,0.0178,5043.24,25.0,10.0,15.0,3.0,0.0,0.0,0.0,33,16
43,10,688,160,704,176,210.0,290.0,833.0,913.0,1,255,65280.0,261.0,9.5579,0.0176,3794.4614,56.0,15.0,41.0,9.0,0.0,0.0,0.0,49,21
44,10,704,160,720,176,290.0,370.0,833.0,913.0,1,247,63232.0,256.0,9.4912,0.0174,3156.861,22.0,10.0,12.0,3.0,0.0,0.0,0.0,22,10
45,10,720,160,736,176,370.0,450.0,833.0,913.0,1,222,56832.0,234.0,8.1607,0.0172,2058.5514,68.0,10.0,58.0,1.0,0.0,0.0,0.0,16,8
46,10,736,160,752,176,450.0,530.0,833.0,913.0,1,201,51456.0,205.0,7.9754,0.017,1490.2264,18.0,9.0,9.0,5.0,1.0,1.0,0.0,20,8
47,10,752,160,768,176,530.0,610.0,833.0,913.0,1,172,44032.0,177.0,7.5758,0.0168,1135.9945,46.0,32.0,14.0,2.0,0.0,0.0,0.0,12,6
48,10,768,160,784,176,610.0,690.0,833.0,913.0,1,121,30976.0,126.0,6.1436,0.0165,187.5228,38.0,0.0,38.0,0.0,0.0,0.0,0.0,6,2
10,11,160,176,176,192,-2430.0,-2350.0,753.0,833.0,1,438,112128.0,256.0,10.9192,0.0149,351.5984,124.0,65.0,59.0,4.0,0.0,0.0,0.0,77,31
11,11,176,176,192,192,-2350.0,-2270.0,753.0,833.0,1,449,114944.0,244.0,9.72,0.0152,255.0074,662.0,430.0,232.0,49.0,4.0,1.0,3.0,206,67
12,11,192,176,208,192,-2270.0,-2190.0,753.0,833.0,1,456,116736.0,241.0,9.7899,0.0155,269.2418,1090.0,1001.0,89.0,184.0,1.0,1.0,0.0,546,130
13,11,208,176,224,192,-2190.0,-2110.0,753.0,833.0,1,464,118784.0,245.0,9.8788,0.0158,273.6851,3083.0,2980.0,103.0,560.0,5.0,4.0,1.0,1018,169
14,11,224,176,240,192,-2110.0,-2030.0,753.0,833.0,1,474,121344.0,252.0,9.9784,0.0162,295.479,1171.0,1055.0,116.0,66.0,10.0,6.0,4.0,273,83
15,11,240,176,256,192,-2030.0,-1950.0,753.0,833.0,1,483,123648.0,263.0,10.2896,0.0165,340.9929,1313.0,1220.0,93.0,52.0,3.0,1.0,2.0,344,91
16,11,256,176,272,192,-1950.0,-1870.0,753.0,833.0,1,496,126976.0,266.0,10.4176,0.0168,383.8625,287.0,184.0,103.0,10.0,1.0,0.0,1.0,252,83
17,11,272,176,288,192,-1870.0,-1790.0,753.0,833.0,1,506,129536.0,262.0,10.5081,0.0171,413.1828,720.0,479.0,241.0,19.0,3.0,2.0,1.0,368,99
18,11,288,176,304,192,-1790.0,-1710.0,753.0,833.0,1,518,132608.0,262.0,10.5796,0.0174,449.0356,889.0,475.0,414.0,29.0,1.0,1.0,0.0,484,104
19,11,304,176,320,192,-1710.0,-1630.0,753.0,833.0,1,523,133888.0,283.0,11.0522,0.0176,494.047,428.0,133.0,295.0,5.0,1.0,1.0,0.0,420,91
20,11,320,176,336,192,-1630.0,-1550.0,753.0,833.0,1,543,139008.0,318.0,11.2231,0.0179,620.9522,828.0,138.0,690.0,3.0,1.0,0.0,1.0,498,101
21,11,336,176,352,192,-1550.0,-1470.0,753.0,833.0,1,525,134400.0,306.0,10.9301,0.0181,515.1114,688.0,93.0,595.0,2.0,1.0,0.0,1.0,395,89
22,11,352,176,368,192,-1470.0,-1390.0,753.0,833.0,1,507,129792.0,264.0,10.6313,0.0183,468.7691,645.0,119.0,526.0,3.0,1.0,0.0,1.0,394,93
23,11,368,176,384,192,-1390.0,-1310.0,753.0,833.0,1,506,129536.0,250.0,10.5183,0.0185,477.0989,1339.0,171.0,1168.0,8.0,2.0,0.0,2.0,384,98
24,11,384,176,400,192,-1310.0,-1230.0,753.0,833.0,1,516,132096.0,272.0,10.5488,0.0187,522.5605,599.0,248.0,351.0,12.0,0.0,0.0,0.0,330,92
25,11,400,176,416,192,-1230.0,-1150.0,753.0,833.0,1,517,132352.0,262.0,10.5488,0.0188,536.7989,399.0,164.0,235.0,29.0,1.0,0.0,1.0,270,85
26,11,416,176,432,192,-1150.0,-1070.0,753.0,833.0,1,521,133376.0,257.0,10.5488,0.0189,589.9847,335.0,207.0,128.0,24.0,3.0,2.0,1.0,112,40
27,11,432,176,448,192,-1070.0,-990.0,753.0,833.0,1,521,133376.0,277.0,10.5488,0.0189,635.5743,560.0,452.0,108.0,8.0,0.0,0.0,0.0,30,11
34,11,544,176,560,192,-510.0,-430.0,753.0,833.0,1,65,16640.0,82.0,5.2566,0.0186,72.3155,71.0,41.0,30.0,3.0,0.0,0.0,0.0,30,5
35,11,560,176,576,192,-430.0,-350.0,753.0,833.0,1,97,24832.0,118.0,6.6421,0.0186,204.5515,57.0,7.0,50.0,7.0,0.0,0.0,0.0,39,9
36,11,576,176,592,192,-350.0,-270.0,753.0,833.0,1,147,37632.0,168.0,7.3706,0.0185,396.5231,70.0,18.0,52.0,7.0,0.0,0.0,0.0,68,25
37,11,592,176,608,192,-270.0,-190.0,753.0,833.0,1,185,47360.0,171.0,7.5863,0.0184,595.8074,348.0,29.0,319.0,125.0,1.0,0.0,1.0,446,112
38,11,608,176,624,192,-190.0,-110.0,753.0,833.0,1,205,52480.0,176.0,7.699,0.0183,916.7615,1044.0,46.0,998.0,541.0,1.0,0.0,1.0,1081,177
39,11,624,176,640,192,-110.0,-30.0,753.0,833.0,1,222,56832.0,187.0,7.8207,0.0182,1604.4894,857.0,32.0,825.0,462.0,0.0,0.0,0.0,1021,173
40,11,640,176,656,192,-30.0,50.0,753.0,833.0,1,217,55552.0,188.0,7.8376,0.0182,2919.1008,845.0,34.0,811.0,459.0,0.0,0.0,0.0,1021,173
41,11,656,176,672,192,50.0,130.0,753.0,833.0,1,142,36352.0,174.0,7.2576,0.0182,1384.3647,894.0,44.0,850.0,460.0,0.0,0.0,0.0,1081,174
42,11,672,176,688,192,130.0,210.0,753.0,833.0,1,143,36608.0,159.0,7.5338,0.0181,373.8347,852.0,37.0,815.0,446.0,0.0,0.0,0.0,1093,176
43,11,688,176,704,192,210.0,290.0,753.0,833.0,1,189,48384.0,168.0,7.9988,0.018,663.4803,815.0,32.0,783.0,450.0,0.0,0.0,0.0,1070,175
44,11,704,176,720,192,290.0,370.0,753.0,833.0,1,199,50944.0,161.0,8.0224,0.0178,634.2127,830.0,45.0,785.0,456.0,0.0,0.0,0.0,1090,176
45,11,720,176,736,192,370.0,450.0,753.0,833.0,1,198,50688.0,158.0,6.5938,0.0176,572.6943,848.0,51.0,797.0,466.0,0.0,0.0,0.0,1102,176
46,11,736,176,752,192,450.0,530.0,753.0,833.0,1,193,49408.0,158.0,6.6058,0.0174,584.049,848.0,61.0,787.0,461.0,0.0,0.0,0.0,1112,176
47,11,752,176,768,192,530.0,610.0,753.0,833.0,1,171,43776.0,157.0,6.5423,0.0171,430.2329,842.0,71.0,771.0,444.0,0.0,0.0,0.0,1140,177
48,11,768,176,784,192,610.0,690.0,753.0,833.0,1,154,39424.0,159.0,6.4993,0.0168,421.447,32.0,3.0,29.0,0.0,1.0,1.0,0.0,22,8
10,12,160,192,176,208,-2430.0,-2350.0,673.0,753.0,1,447,114432.0,265.0,11.0973,0.0151,484.3999,611.0,590.0,21.0,8.0,5.0,4.0,1.0,76,25
11,12,176,192,192,208,-2350.0,-2270.0,673.0,753.0,1,457,116992.0,271.0,11.2115,0.0155,511.464,217.0,174.0,43.0,12.0,1.0,1.0,0.0,117,46
12,12,192,192,208,208,-2270.0,-2190.0,673.0,753.0,1,463,118528.0,260.0,11.1427,0.0158,397.8319,1869.0,1814.0,55.0,148.0,2.0,2.0,0.0,392,126
13,12,208,192,224,208,-2190.0,-2110.0,673.0,753.0,1,464,118784.0,249.0,9.8609,0.0162,280.9838,2345.0,2223.0,122.0,491.0,0.0,0.0,0.0,2230,207
14,12,224,192,240,208,-2110.0,-2030.0,673.0,753.0,1,474,121344.0,253.0,9.9601,0.0165,310.8372,599.0,459.0,140.0,36.0,1.0,0.0,1.0,331,98
15,12,240,192,256,208,-2030.0,-1950.0,673.0,753.0,1,489,125184.0,267.0,10.3483,0.0168,362.8766,1651.0,1473.0,178.0,66.0,6.0,4.0,2.0,543,117
16,12,256,192,272,208,-1950.0,-1870.0,673.0,753.0,1,499,127744.0,267.0,10.4476,0.0172,400.6036,487.0,152.0,335.0,17.0,2.0,0.0,2.0,405,104
17,12,272,192,288,208,-1870.0,-1790.0,673.0,753.0,1,510,130560.0,266.0,10.5488,0.0175,428.7092,779.0,133.0,646.0,6.0,13.0,2.0,11.0,397,95
18,12,288,192,304,208,-1790.0,-1710.0,673.0,753.0,1,525,134400.0,264.0,10.7044,0.0178,481.9529,372.0,80.0,292.0,0.0,2.0,0.0,2.0,365,86
19,12,304,192,320,208,-1710.0,-1630.0,673.0,753.0,1,521,133376.0,264.0,10.6002,0.0181,459.6456,215.0,71.0,144.0,2.0,2.0,0.0,2.0,222,67
20,12,320,192,336,208,-1630.0,-1550.0,673.0,753.0,1,529,135424.0,314.0,11.1427,0.0183,549.9335,448.0,130.0,318.0,0.0,0.0,0.0,0.0,294,84
21,12,336,192,352,208,-1550.0,-1470.0,673.0,753.0,1,535,136960.0,309.0,11.1313,0.0186,595.5423,829.0,136.0,693.0,3.0,0.0,0.0,0.0,673,119
22,12,352,192,368,208,-1470.0,-1390.0,673.0,753.0,1,517,132352.0,267.0,10.8322,0.0188,506.2821,935.0,54.0,881.0,7.0,1.0,0.0,1.0,701,109
23,12,368,192,384,208,-1390.0,-1310.0,673.0,753.0,1,514,131584.0,253.0,10.7044,0.019,509.214,515.0,36.0,479.0,15.0,0.0,0.0,0.0,456,100
24,12,384,192,400,208,-1310.0,-1230.0,673.0,753.0,1,532,136192.0,279.0,10.7893,0.0192,596.1427,481.0,44.0,437.0,10.0,1.0,0.0,1.0,478,106
25,12,400,192,416,208,-1230.0,-1150.0,673.0,753.0,1,540,138240.0,275.0,10.7893,0.0193,642.2793,654.0,77.0,577.0,16.0,2.0,0.0,2.0,606,116
26,12,416,192,432,208,-1150.0,-1070.0,673.0,753.0,1,537,137472.0,276.0,10.7361,0.0195,652.029,377.0,64.0,313.0,22.0,1.0,0.0,1.0,315,94
27,12,432,192,448,208,-1070.0,-990.0,673.0,753.0,1,542,138752.0,291.0,10.7893,0.0195,693.299,123.0,38.0,85.0,31.0,0.0,0.0,0.0,58,17
34,12,544,192,560,208,-510.0,-430.0,673.0,753.0,1,146,37376.0,156.0,7.1293,0.019,144.2689,85.0,34.0,51.0,17.0,1.0,0.0,1.0,39,12
35,12,560,192,576,208,-430.0,-350.0,673.0,753.0,1,212,54272.0,164.0,7.4007,0.0189,161.4627,213.0,22.0,191.0,55.0,0.0,0.0,0.0,240,71
36,12,576,192,592,208,-350.0,-270.0,673.0,753.0,1,233,59648.0,157.0,7.3957,0.0187,112.2794,574.0,63.0,511.0,228.0,0.0,0.0,0.0,527,122
37,12,592,192,608,208,-270.0,-190.0,673.0,753.0,1,239,61184.0,149.0,7.3607,0.0186,81.9641,970.0,47.0,923.0,486.0,0.0,0.0,0.0,1018,174
38,12,608,192,624,208,-190.0,-110.0,673.0,753.0,1,238,60928.0,137.0,6.9695,0.0184,71.2055,50.0,1.0,49.0,19.0,0.0,0.0,0.0,78,34
42,12,672,192,688,208,130.0,210.0,673.0,753.0,1,107,27392.0,105.0,5.6671,0.0184,63.3628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
43,12,688,192,704,208,210.0,290.0,673.0,753.0,1,186,47616.0,162.0,7.9754,0.0183,577.9453,50.0,0.0,50.0,1.0,0.0,0.0,0.0,32,4
44,12,704,192,720,208,290.0,370.0,673.0,753.0,1,194,49664.0,160.0,8.0047,0.0182,587.6169,10.0,2.0,8.0,1.0,0.0,0.0,0.0,10,4
45,12,720,192,736,208,370.0,450.0,673.0,753.0,1,195,49920.0,154.0,6.5779,0.018,493.9095,39.0,1.0,38.0,2.0,0.0,0.0,0.0,28,13
46,12,736,192,752,208,450.0,530.0,673.0,753.0,1,186,47616.0,155.0,6.57,0.0177,466.7062,37.0,6.0,31.0,3.0,0.0,0.0,0.0,22,8
47,12,752,192,768,208,530.0,610.0,673.0,753.0,1,170,43520.0,154.0,6.5266,0.0175,426.0676,1117.0,62.0,1055.0,597.0,0.0,0.0,0.0,1165,178
48,12,768,192,784,208,610.0,690.0,673.0,753.0,1,146,37376.0,155.0,6.4227,0.0172,298.2194,80.0,2.0,78.0,11.0,0.0,0.0,0.0,48,20
49,12,784,192,800,208,690.0,770.0,673.0,753.0,1,137,35072.0,119.0,5.4296,0.0169,151.9721,10.0,0.0,10.0,4.0,0.0,0.0,0.0,16,8
50,12,800,192,816,208,770.0,850.0,673.0,753.0,1,137,35072.0,118.0,5.4215,0.0165,176.3805,8.0,0.0,8.0,3.0,0.0,0.0,0.0,16,7
51,12,816,192,832,208,850.0,930.0,673.0,753.0,1,143,36608.0,126.0,5.4982,0.0162,286.8301,24.0,0.0,24.0,8.0,0.0,0.0,0.0,24,7
52,12,832,192,848,208,930.0,1010.0,673.0,753.0,1,152,38912.0,145.0,6.196,0.0159,421.0189,8.0,0.0,8.0,4.0,0.0,0.0,0.0,10,4
53,12,848,192,864,208,1010.0,1090.0,673.0,753.0,1,177,45312.0,159.0,6.8597,0.0156,835.7299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
10,13,160,208,176,224,-2430.0,-2350.0,593.0,673.0,1,436,111616.0,215.0,9.4829,0.0154,191.3763,348.0,338.0,10.0,35.0,1.0,1.0,0.0,147,35
11,13,176,208,192,224,-2350.0,-2270.0,593.0,673.0,1,444,113664.0,245.0,10.7044,0.0158,300.0695,324.0,288.0,36.0,17.0,1.0,1.0,0.0,155,47
12,13,192,208,208,224,-2270.0,-2190.0,593.0,673.0,1,457,116992.0,268.0,11.2115,0.0161,463.3796,678.0,614.0,64.0,107.0,3.0,2.0,1.0,488,141
13,13,208,208,224,224,-2190.0,-2110.0,593.0,673.0,1,461,118016.0,270.0,11.2347,0.0165,466.647,2676.0,2494.0,182.0,476.0,5.0,2.0,3.0,2484,204
14,13,224,208,240,224,-2110.0,-2030.0,593.0,673.0,1,465,119040.0,254.0,9.8609,0.0168,300.3776,356.0,300.0,56.0,24.0,1.0,0.0,1.0,318,103
15,13,240,208,256,224,-2030.0,-1950.0,593.0,673.0,1,480,122880.0,267.0,10.2509,0.0172,356.5375,813.0,722.0,91.0,119.0,5.0,2.0,3.0,408,102
16,13,256,208,272,224,-1950.0,-1870.0,593.0,673.0,1,495,126720.0,269.0,10.3977,0.0175,398.7632,191.0,147.0,44.0,2.0,3.0,2.0,1.0,127,46
17,13,272,208,288,224,-1870.0,-1790.0,593.0,673.0,1,506,129536.0,268.0,10.5081,0.0179,432.0103,407.0,335.0,72.0,0.0,0.0,0.0,0.0,180,63
18,13,288,208,304,224,-1790.0,-1710.0,593.0,673.0,1,524,134144.0,267.0,10.6939,0.0182,490.7929,305.0,189.0,116.0,9.0,2.0,1.0,1.0,251,86
19,13,304,208,320,224,-1710.0,-1630.0,593.0,673.0,1,522,133632.0,266.0,10.6625,0.0185,478.9273,91.0,86.0,5.0,0.0,1.0,1.0,0.0,70,30
20,13,320,208,336,224,-1630.0,-1550.0,593.0,673.0,1,514,131584.0,272.0,10.5183,0.0188,435.8509,317.0,311.0,6.0,0.0,2.0,1.0,1.0,23,9
21,13,336,208,352,224,-1550.0,-1470.0,593.0,673.0,1,540,138240.0,312.0,11.2696,0.0191,627.2431,473.0,93.0,380.0,1.0,1.0,0.0,1.0,132,29
22,13,352,208,368,224,-1470.0,-1390.0,593.0,673.0,1,519,132864.0,267.0,10.9411,0.0193,516.5513,226.0,15.0,211.0,3.0,1.0,0.0,1.0,182,45
23,13,368,208,384,224,-1390.0,-1310.0,593.0,673.0,1,526,134656.0,256.0,10.9192,0.0195,563.0252,163.0,9.0,154.0,4.0,0.0,0.0,0.0,96,36
24,13,384,208,400,224,-1310.0,-1230.0,593.0,673.0,1,540,138240.0,282.0,10.9853,0.0197,628.3322,124.0,7.0,117.0,6.0,0.0,0.0,0.0,100,38
25,13,400,208,416,224,-1230.0,-1150.0,593.0,673.0,1,551,141056.0,281.0,10.9853,0.0199,693.5283,873.0,24.0,849.0,29.0,0.0,0.0,0.0,399,94
26,13,416,208,432,224,-1150.0,-1070.0,593.0,673.0,1,557,142592.0,281.0,10.9742,0.02,746.8566,1021.0,106.0,915.0,43.0,2.0,2.0,0.0,761,130
27,13,432,208,448,224,-1070.0,-990.0,593.0,673.0,1,571,146176.0,313.0,11.1086,0.0201,876.1012,317.0,40.0,277.0,33.0,0.0,0.0,0.0,357,91
28,13,448,208,464,224,-990.0,-910.0,593.0,673.0,1,582,148992.0,312.0,11.2347,0.0202,1024.5881,294.0,6.0,288.0,7.0,0.0,0.0,0.0,140,46
29,13,464,208,480,224,-910.0,-830.0,593.0,673.0,1,563,144128.0,311.0,11.0075,0.0202,1124.2919,732.0,34.0,698.0,54.0,0.0,0.0,0.0,348,85
30,13,480,208,496,224,-830.0,-750.0,593.0,673.0,1,518,132608.0,306.0,10.5284,0.0201,878.7834,1103.0,30.0,1073.0,143.0,0.0,0.0,0.0,425,96
31,13,496,208,512,224,-750.0,-670.0,593.0,673.0,1,454,116224.0,248.0,10.6209,0.02,518.6664,709.0,47.0,662.0,134.0,0.0,0.0,0.0,460,105
32,13,512,208,528,224,-670.0,-590.0,593.0,673.0,1,403,103168.0,246.0,10.0151,0.0199,444.7861,735.0,46.0,689.0,166.0,0.0,0.0,0.0,484,111
33,13,528,208,544,224,-590.0,-510.0,593.0,673.0,1,320,81920.0,171.0,8.0047,0.0196,155.1706,638.0,36.0,602.0,193.0,0.0,0.0,0.0,550,118
34,13,544,208,560,224,-510.0,-430.0,593.0,673.0,1,304,77824.0,157.0,7.7649,0.0193,134.6082,755.0,44.0,711.0,264.0,0.0,0.0,0.0,600,126
35,13,560,208,576,224,-430.0,-350.0,593.0,673.0,1,292,74752.0,147.0,7.4057,0.0191,112.1207,652.0,29.0,623.0,243.0,0.0,0.0,0.0,607,127
36,13,576,208,592,224,-350.0,-270.0,593.0,673.0,1,282,72192.0,141.0,7.1715,0.0188,97.8033,345.0,19.0,326.0,110.0,0.0,0.0,0.0,317,96
37,13,592,208,608,224,-270.0,-190.0,593.0,673.0,1,278,71168.0,138.0,7.106,0.0186,91.8014,766.0,44.0,722.0,340.0,0.0,0.0,0.0,646,157
38,13,608,208,624,224,-190.0,-110.0,593.0,673.0,1,269,68864.0,136.0,7.028,0.0183,84.4356,213.0,0.0,213.0,20.0,0.0,0.0,0.0,68,28
42,13,672,208,688,224,130.0,210.0,593.0,673.0,1,90,23040.0,72.0,5.0776,0.0185,4.6228,82.0,0.0,82.0,3.0,0.0,0.0,0.0,23,4
43,13,688,208,704,224,210.0,290.0,593.0,673.0,1,179,45824.0,141.0,7.8887,0.0186,431.621,91.0,0.0,91.0,7.0,0.0,0.0,0.0,54,5
44,13,704,208,720,224,290.0,370.0,593.0,673.0,1,189,48384.0,148.0,7.9521,0.0184,517.5719,30.0,4.0,26.0,1.0,0.0,0.0,0.0,30,10
45,13,720,208,736,224,370.0,450.0,593.0,673.0,1,189,48384.0,141.0,6.566,0.0183,430.2967,301.0,31.0,270.0,41.0,1.0,1.0,0.0,163,61
46,13,736,208,752,224,450.0,530.0,593.0,673.0,1,175,44800.0,145.0,6.5502,0.0181,374.3881,809.0,56.0,753.0,142.0,0.0,0.0,0.0,246,78
47,13,752,208,768,224,530.0,610.0,593.0,673.0,1,150,38400.0,147.0,6.4417,0.0178,278.6029,600.0,18.0,582.0,254.0,1.0,1.0,0.0,562,133
48,13,768,208,784,224,610.0,690.0,593.0,673.0,1,128,32768.0,129.0,6.2422,0.0175,234.5991,881.0,41.0,840.0,584.0,0.0,0.0,0.0,1102,187
49,13,784,208,800,224,690.0,770.0,593.0,673.0,1,124,31744.0,112.0,5.3575,0.0171,60.1764,797.0,46.0,751.0,547.0,0.0,0.0,0.0,1078,187
50,13,800,208,816,224,770.0,850.0,593.0,673.0,1,131,33536.0,117.0,5.4161,0.0168,104.3105,535.0,27.0,508.0,366.0,0.0,0.0,0.0,827,178
51,13,816,208,832,224,850.0,930.0,593.0,673.0,1,139,35584.0,121.0,5.4405,0.0164,174.0403,245.0,10.0,235.0,121.0,0.0,0.0,0.0,307,96
52,13,832,208,848,224,930.0,1010.0,593.0,673.0,1,151,38656.0,137.0,6.0413,0.0161,274.2257,89.0,5.0,84.0,34.0,0.0,0.0,0.0,118,42
53,13,848,208,864,224,1010.0,1090.0,593.0,673.0,1,181,46336.0,156.0,6.8339,0.0158,600.5377,49.0,0.0,49.0,24.0,0.0,0.0,0.0,54,21
54,13,864,208,880,224,1090.0,1170.0,593.0,673.0,1,194,49664.0,157.0,6.9785,0.0154,808.4031,150.0,0.0,150.0,88.0,0.0,0.0,0.0,22,9
7,14,112,224,128,240,-2670.0,-2590.0,513.0,593.0,1,415,106240.0,230.0,9.5831,0.0146,210.3867,356.0,355.0,1.0,0.0,1.0,1.0,0.0,28,11
8,14,128,224,144,240,-2590.0,-2510.0,513.0,593.0,1,429,109824.0,226.0,9.6854,0.015,195.0481,103.0,51.0,52.0,0.0,0.0,0.0,0.0,38,11
9,14,144,224,160,240,-2510.0,-2430.0,513.0,593.0,1,430,110080.0,201.0,9.634,0.0153,137.1716,46.0,35.0,11.0,0.0,0.0,0.0,0.0,34,12
10,14,160,224,176,240,-2430.0,-2350.0,513.0,593.0,1,426,109056.0,194.0,8.96,0.0157,113.59,528.0,506.0,22.0,9.0,3.0,2.0,1.0,208,51
11,14,176,224,192,240,-2350.0,-2270.0,513.0,593.0,1,430,110080.0,196.0,8.9748,0.016,114.6716,292.0,226.0,66.0,3.0,3.0,1.0,2.0,283,78
12,14,192,224,208,240,-2270.0,-2190.0,513.0,593.0,1,435,111360.0,219.0,9.4664,0.0164,190.9192,648.0,325.0,323.0,11.0,2.0,0.0,2.0,474,119
13,14,208,224,224,240,-2190.0,-2110.0,513.0,593.0,1,452,115712.0,265.0,11.1541,0.0168,474.6428,1421.0,1252.0,169.0,292.0,3.0,1.0,2.0,1447,200
14,14,224,224,240,240,-2110.0,-2030.0,513.0,593.0,1,459,117504.0,279.0,11.2463,0.0171,470.1466,502.0,416.0,86.0,216.0,2.0,2.0,0.0,566,164
15,14,240,224,256,240,-2030.0,-1950.0,513.0,593.0,1,473,121088.0,283.0,11.4594,0.0175,494.3496,359.0,279.0,80.0,181.0,2.0,1.0,1.0,285,90
16,14,256,224,272,240,-1950.0,-1870.0,513.0,593.0,1,485,124160.0,272.0,10.2799,0.0179,380.1928,304.0,123.0,181.0,17.0,2.0,0.0,2.0,261,84
17,14,272,224,288,240,-1870.0,-1790.0,513.0,593.0,1,501,128256.0,271.0,10.4576,0.0182,428.9715,238.0,127.0,111.0,13.0,3.0,1.0,2.0,243,93
18,14,288,224,304,240,-1790.0,-1710.0,513.0,593.0,1,519,132864.0,269.0,10.6416,0.0186,484.8755,147.0,87.0,60.0,14.0,1.0,0.0,1.0,172,67
19,14,304,224,320,240,-1710.0,-1630.0,513.0,593.0,1,522,133632.0,270.0,10.6625,0.0189,497.7254,101.0,82.0,19.0,11.0,0.0,0.0,0.0,110,48
20,14,320,224,336,240,-1630.0,-1550.0,513.0,593.0,1,511,130816.0,268.0,10.5386,0.0192,430.4602,138.0,122.0,16.0,11.0,0.0,0.0,0.0,119,53
21,14,336,224,352,240,-1550.0,-1470.0,513.0,593.0,1,508,130048.0,306.0,10.9082,0.0195,477.0127,93.0,84.0,9.0,5.0,1.0,1.0,0.0,85,38
22,14,352,224,368,240,-1470.0,-1390.0,513.0,593.0,1,528,135168.0,264.0,11.041,0.0198,596.3656,45.0,36.0,9.0,0.0,0.0,0.0,0.0,47,22
23,14,368,224,384,240,-1390.0,-1310.0,513.0,593.0,1,526,134656.0,259.0,10.9301,0.02,565.0584,49.0,39.0,10.0,0.0,0.0,0.0,0.0,33,10
24,14,384,224,400,240,-1310.0,-1230.0,513.0,593.0,1,540,138240.0,282.0,10.9853,0.0203,632.8222,734.0,617.0,117.0,0.0,0.0,0.0,0.0,89,16
25,14,400,224,416,240,-1230.0,-1150.0,513.0,593.0,1,555,142080.0,287.0,12.1229,0.0204,830.3755,877.0,50.0,827.0,2.0,0.0,0.0,0.0,143,34
