col,row,px_left,px_top,px_right,px_bottom,world_x_min,world_x_max,world_y_min,world_y_max,walkable,connectivity,isovist_area_px,isovist_perimeter,integration_hh_t,integration_hh_m,choice_t,occ_all,occ_ct,occ_t,occ_early,kills,kills_ct,kills_t,flow,visits_rounds
5,1,80,16,96,32,-2124.0,-2053.6,3098.2,3168.6,1,225,57600.0,131.0,5.5779,0.0117,52.2697,6.0,1.0,5.0,0.0,0.0,0.0,0.0,4,2
6,1,96,16,112,32,-2053.6,-1983.2,3098.2,3168.6,1,208,53248.0,119.0,5.5135,0.0118,31.8091,16.0,0.0,16.0,0.0,0.0,0.0,0.0,2,1
5,2,80,32,96,48,-2124.0,-2053.6,3027.8,3098.2,1,270,69120.0,163.0,6.3098,0.0119,109.7533,165.0,74.0,91.0,0.0,1.0,1.0,0.0,23,4
6,2,96,32,112,48,-2053.6,-1983.2,3027.8,3098.2,1,234,59904.0,129.0,5.587,0.012,44.4885,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2,1
7,2,112,32,128,48,-1983.2,-1912.8,3027.8,3098.2,1,204,52224.0,117.0,5.5064,0.0121,29.7483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
8,2,128,32,144,48,-1912.8,-1842.4,3027.8,3098.2,1,154,39424.0,110.0,5.4195,0.0122,15.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
50,2,800,32,816,48,1044.0,1114.4,3027.8,3098.2,1,294,75264.0,157.0,6.2729,0.0127,28.4904,694.0,589.0,105.0,0.0,0.0,0.0,0.0,59,9
51,2,816,32,832,48,1114.4,1184.8,3027.8,3098.2,1,324,82944.0,165.0,6.3659,0.0127,51.3127,342.0,305.0,37.0,0.0,3.0,2.0,1.0,52,11
52,2,832,32,848,48,1184.8,1255.2,3027.8,3098.2,1,368,94208.0,196.0,7.3028,0.0126,410.8119,169.0,158.0,11.0,0.0,0.0,0.0,0.0,36,8
53,2,848,32,864,48,1255.2,1325.6,3027.8,3098.2,1,380,97280.0,193.0,6.7355,0.0124,143.776,10.0,6.0,4.0,0.0,0.0,0.0,0.0,18,3
54,2,864,32,880,48,1325.6,1396.0,3027.8,3098.2,1,401,102656.0,206.0,7.375,0.0123,212.3039,3.0,0.0,3.0,0.0,0.0,0.0,0.0,4,1
55,2,880,32,896,48,1396.0,1466.4,3027.8,3098.2,1,429,109824.0,225.0,7.4941,0.0121,294.7095,4.0,0.0,4.0,0.0,0.0,0.0,0.0,4,1
56,2,896,32,912,48,1466.4,1536.8,3027.8,3098.2,1,450,115200.0,224.0,7.5634,0.012,350.5393,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2,1
57,2,912,32,928,48,1536.8,1607.2,3027.8,3098.2,1,454,116224.0,225.0,7.5767,0.0118,374.4257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
5,3,80,48,96,64,-2124.0,-2053.6,2957.4,3027.8,1,358,91648.0,199.0,6.8566,0.0121,231.2826,69.0,67.0,2.0,0.0,0.0,0.0,0.0,32,6
6,3,96,48,112,64,-2053.6,-1983.2,2957.4,3027.8,1,304,77824.0,168.0,6.3944,0.0122,126.2856,13.0,7.0,6.0,0.0,0.0,0.0,0.0,18,4
7,3,112,48,128,64,-1983.2,-1912.8,2957.4,3027.8,1,244,62464.0,135.0,5.6291,0.0124,50.1494,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2,1
8,3,128,48,144,64,-1912.8,-1842.4,2957.4,3027.8,1,186,47616.0,114.0,5.4748,0.0125,24.554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
50,3,800,48,816,64,1044.0,1114.4,2957.4,3027.8,1,300,76800.0,158.0,6.2867,0.013,33.338,95.0,42.0,53.0,0.0,0.0,0.0,0.0,58,12
51,3,816,48,832,64,1114.4,1184.8,2957.4,3027.8,1,352,90112.0,197.0,7.2382,0.0129,374.7322,24.0,19.0,5.0,0.0,0.0,0.0,0.0,30,9
52,3,832,48,848,64,1184.8,1255.2,2957.4,3027.8,1,390,99840.0,193.0,6.7621,0.0128,154.7113,26.0,12.0,14.0,0.0,0.0,0.0,0.0,32,11
53,3,848,48,864,64,1255.2,1325.6,2957.4,3027.8,1,420,107520.0,227.0,7.4647,0.0127,255.5925,94.0,74.0,20.0,0.0,1.0,0.0,1.0,19,6
54,3,864,48,880,64,1325.6,1396.0,2957.4,3027.8,1,457,116992.0,228.0,7.5868,0.0125,346.4677,4.0,0.0,4.0,0.0,1.0,0.0,1.0,6,1
55,3,880,48,896,64,1396.0,1466.4,2957.4,3027.8,1,464,118784.0,227.0,7.6103,0.0123,366.7999,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2,1
56,3,896,48,912,64,1466.4,1536.8,2957.4,3027.8,1,464,118784.0,226.0,7.6103,0.0122,367.6006,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2,1
57,3,912,48,928,64,1536.8,1607.2,2957.4,3027.8,1,466,119296.0,227.0,7.6171,0.012,394.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
5,4,80,64,96,80,-2124.0,-2053.6,2887.0,2957.4,1,380,97280.0,200.0,6.9313,0.0122,258.6845,472.0,472.0,0.0,1.0,1.0,1.0,0.0,38,9
6,4,96,64,112,80,-2053.6,-1983.2,2887.0,2957.4,1,379,97024.0,198.0,6.9257,0.0124,228.2657,354.0,351.0,3.0,32.0,4.0,4.0,0.0,78,16
7,4,112,64,128,80,-1983.2,-1912.8,2887.0,2957.4,1,377,96512.0,198.0,6.9229,0.0126,223.2645,43.0,38.0,5.0,4.0,0.0,0.0,0.0,58,15
8,4,128,64,144,80,-1912.8,-1842.4,2887.0,2957.4,1,306,78336.0,168.0,6.4015,0.0127,126.6775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
50,4,800,64,816,80,1044.0,1114.4,2887.0,2957.4,1,317,81152.0,164.0,6.3494,0.0133,50.4379,55.0,38.0,17.0,0.0,0.0,0.0,0.0,40,12
51,4,816,64,832,80,1114.4,1184.8,2887.0,2957.4,1,392,100352.0,204.0,6.7834,0.0132,164.9253,50.0,30.0,20.0,7.0,0.0,0.0,0.0,48,17
52,4,832,64,848,80,1184.8,1255.2,2887.0,2957.4,1,461,118016.0,229.0,7.6002,0.0131,349.8622,29.0,17.0,12.0,3.0,0.0,0.0,0.0,38,11
53,4,848,64,864,80,1255.2,1325.6,2887.0,2957.4,1,472,120832.0,231.0,7.6374,0.0129,367.188,131.0,126.0,5.0,3.0,1.0,1.0,0.0,25,9
54,4,864,64,880,80,1325.6,1396.0,2887.0,2957.4,1,476,121856.0,228.0,7.651,0.0127,363.0483,13.0,1.0,12.0,0.0,0.0,0.0,0.0,18,5
55,4,880,64,896,80,1396.0,1466.4,2887.0,2957.4,1,480,122880.0,228.0,7.6647,0.0125,380.559,13.0,0.0,13.0,0.0,0.0,0.0,0.0,14,4
56,4,896,64,912,80,1466.4,1536.8,2887.0,2957.4,1,479,122624.0,227.0,7.6613,0.0124,396.0998,5.0,0.0,5.0,0.0,1.0,0.0,1.0,3,2
57,4,912,64,928,80,1536.8,1607.2,2887.0,2957.4,1,478,122368.0,229.0,7.6578,0.0122,425.8713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
5,5,80,80,96,96,-2124.0,-2053.6,2816.6,2887.0,1,387,99072.0,200.0,6.951,0.0124,256.1061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
6,5,96,80,112,96,-2053.6,-1983.2,2816.6,2887.0,1,386,98816.0,198.0,6.9482,0.0126,225.5535,12.0,12.0,0.0,0.0,0.0,0.0,0.0,10,4
7,5,112,80,128,96,-1983.2,-1912.8,2816.6,2887.0,1,385,98560.0,197.0,6.9453,0.0128,223.6688,113.0,107.0,6.0,6.0,0.0,0.0,0.0,112,24
8,5,128,80,144,96,-1912.8,-1842.4,2816.6,2887.0,1,386,98816.0,198.0,6.9482,0.013,232.2096,185.0,182.0,3.0,8.0,0.0,0.0,0.0,136,23
9,5,144,80,160,96,-1842.4,-1772.0,2816.6,2887.0,1,382,97792.0,198.0,6.9369,0.0131,211.4573,177.0,172.0,5.0,8.0,0.0,0.0,0.0,163,25
10,5,160,80,176,96,-1772.0,-1701.6,2816.6,2887.0,1,370,94720.0,195.0,6.8979,0.0133,178.3528,220.0,216.0,4.0,8.0,0.0,0.0,0.0,134,27
11,5,176,80,192,96,-1701.6,-1631.2,2816.6,2887.0,1,359,91904.0,189.0,6.8703,0.0135,159.1705,915.0,900.0,15.0,100.0,3.0,3.0,0.0,568,49
12,5,192,80,208,96,-1631.2,-1560.8,2816.6,2887.0,1,346,88576.0,177.0,6.611,0.0136,151.6575,1088.0,1070.0,18.0,86.0,2.0,2.0,0.0,970,50
13,5,208,80,224,96,-1560.8,-1490.4,2816.6,2887.0,1,335,85760.0,180.0,6.5806,0.0138,180.3205,649.0,626.0,23.0,58.0,2.0,1.0,1.0,622,53
50,5,800,80,816,96,1044.0,1114.4,2816.6,2887.0,1,447,114432.0,239.0,7.8793,0.0136,553.4173,70.0,47.0,23.0,0.0,0.0,0.0,0.0,44,15
51,5,816,80,832,96,1114.4,1184.8,2816.6,2887.0,1,478,122368.0,232.0,7.6578,0.0135,372.6245,49.0,16.0,33.0,1.0,0.0,0.0,0.0,60,18
52,5,832,80,848,96,1184.8,1255.2,2816.6,2887.0,1,488,124928.0,231.0,7.6922,0.0133,377.8446,39.0,24.0,15.0,2.0,0.0,0.0,0.0,54,18
53,5,848,80,864,96,1255.2,1325.6,2816.6,2887.0,1,488,124928.0,233.0,7.6922,0.0131,373.5567,10.0,7.0,3.0,0.0,0.0,0.0,0.0,14,6
54,5,864,80,880,96,1325.6,1396.0,2816.6,2887.0,1,490,125440.0,231.0,7.6991,0.0129,387.4369,5.0,1.0,4.0,0.0,0.0,0.0,0.0,8,3
55,5,880,80,896,96,1396.0,1466.4,2816.6,2887.0,1,491,125696.0,232.0,7.7025,0.0127,401.7464,10.0,0.0,10.0,0.0,1.0,0.0,1.0,10,3
56,5,896,80,912,96,1466.4,1536.8,2816.6,2887.0,1,490,125440.0,230.0,7.6991,0.0126,416.6295,4.0,0.0,4.0,0.0,0.0,0.0,0.0,6,3
57,5,912,80,928,96,1536.8,1607.2,2816.6,2887.0,1,485,124160.0,230.0,7.6818,0.0124,418.0259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
5,6,80,96,96,112,-2124.0,-2053.6,2746.2,2816.6,1,392,100352.0,203.0,6.9707,0.0126,281.6727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
6,6,96,96,112,112,-2053.6,-1983.2,2746.2,2816.6,1,392,100352.0,201.0,6.9679,0.0128,235.5154,11.0,11.0,0.0,0.0,0.0,0.0,0.0,2,1
7,6,112,96,128,112,-1983.2,-1912.8,2746.2,2816.6,1,393,100608.0,200.0,6.9679,0.013,237.3486,284.0,279.0,5.0,17.0,0.0,0.0,0.0,42,13
8,6,128,96,144,112,-1912.8,-1842.4,2746.2,2816.6,1,392,100352.0,200.0,6.9651,0.0132,233.1135,89.0,86.0,3.0,2.0,0.0,0.0,0.0,90,19
9,6,144,96,160,112,-1842.4,-1772.0,2746.2,2816.6,1,390,99840.0,199.0,6.9594,0.0133,223.8021,109.0,108.0,1.0,7.0,0.0,0.0,0.0,94,20
10,6,160,96,176,112,-1772.0,-1701.6,2746.2,2816.6,1,385,98560.0,200.0,6.9453,0.0135,205.8437,79.0,79.0,0.0,9.0,0.0,0.0,0.0,72,23
11,6,176,96,192,112,-1701.6,-1631.2,2746.2,2816.6,1,379,97024.0,197.0,6.9397,0.0137,185.0649,131.0,120.0,11.0,19.0,0.0,0.0,0.0,182,45
12,6,192,96,208,112,-1631.2,-1560.8,2746.2,2816.6,1,371,94976.0,194.0,6.9174,0.0139,158.1586,975.0,965.0,10.0,27.0,1.0,1.0,0.0,365,48
13,6,208,96,224,112,-1560.8,-1490.4,2746.2,2816.6,1,367,93952.0,193.0,6.9313,0.014,260.9339,421.0,391.0,30.0,21.0,0.0,0.0,0.0,480,51
14,6,224,96,240,112,-1490.4,-1420.0,2746.2,2816.6,1,356,91136.0,191.0,6.8648,0.0142,200.0861,310.0,283.0,27.0,46.0,2.0,1.0,1.0,334,51
15,6,240,96,256,112,-1420.0,-1349.6,2746.2,2816.6,1,333,85248.0,169.0,6.5655,0.0143,148.0013,265.0,250.0,15.0,0.0,0.0,0.0,0.0,52,15
39,6,624,96,640,112,269.6,340.0,2746.2,2816.6,1,343,87808.0,215.0,7.7652,0.0151,397.9291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
40,6,640,96,656,112,340.0,410.4,2746.2,2816.6,1,374,95744.0,247.0,8.2187,0.0151,623.5846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
41,6,656,96,672,112,410.4,480.8,2746.2,2816.6,1,397,101632.0,268.0,8.3792,0.0151,863.0822,26.0,2.0,24.0,0.0,0.0,0.0,0.0,6,3
42,6,672,96,688,112,480.8,551.2,2746.2,2816.6,1,388,99328.0,270.0,8.3385,0.015,757.5131,29.0,9.0,20.0,0.0,0.0,0.0,0.0,34,12
43,6,688,96,704,112,551.2,621.6,2746.2,2816.6,1,371,94976.0,196.0,7.9522,0.0149,343.3698,198.0,113.0,85.0,0.0,0.0,0.0,0.0,23,8
44,6,704,96,720,112,621.6,692.0,2746.2,2816.6,1,371,94976.0,187.0,7.455,0.0148,265.4136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
45,6,720,96,736,112,692.0,762.4,2746.2,2816.6,1,374,95744.0,194.0,7.4908,0.0147,265.0308,6.0,5.0,1.0,0.0,0.0,0.0,0.0,4,2
46,6,736,96,752,112,762.4,832.8,2746.2,2816.6,1,381,97536.0,212.0,7.634,0.0146,293.8735,74.0,54.0,20.0,0.0,0.0,0.0,0.0,14,6
47,6,752,96,768,112,832.8,903.2,2746.2,2816.6,1,404,103424.0,234.0,7.7407,0.0144,404.5355,39.0,34.0,5.0,0.0,0.0,0.0,0.0,12,5
48,6,768,96,784,112,903.2,973.6,2746.2,2816.6,1,434,111104.0,243.0,7.8468,0.0142,556.548,11.0,6.0,5.0,0.0,0.0,0.0,0.0,10,3
49,6,784,96,800,112,973.6,1044.0,2746.2,2816.6,1,463,118528.0,243.0,7.9412,0.0141,461.0658,9.0,6.0,3.0,0.0,1.0,0.0,1.0,12,5
50,6,800,96,816,112,1044.0,1114.4,2746.2,2816.6,1,480,122880.0,236.0,7.6647,0.0139,370.2125,134.0,90.0,44.0,1.0,2.0,1.0,1.0,67,20
51,6,816,96,832,112,1114.4,1184.8,2746.2,2816.6,1,488,124928.0,234.0,7.6922,0.0137,372.012,49.0,15.0,34.0,0.0,0.0,0.0,0.0,63,22
52,6,832,96,848,112,1184.8,1255.2,2746.2,2816.6,1,499,127744.0,236.0,7.7303,0.0135,397.3075,94.0,65.0,29.0,1.0,1.0,0.0,1.0,130,30
53,6,848,96,864,112,1255.2,1325.6,2746.2,2816.6,1,496,126976.0,232.0,7.7198,0.0133,387.5506,257.0,228.0,29.0,0.0,2.0,1.0,1.0,141,37
54,6,864,96,880,112,1325.6,1396.0,2746.2,2816.6,1,502,128512.0,235.0,7.7407,0.0131,412.7821,77.0,66.0,11.0,0.0,1.0,1.0,0.0,52,9
55,6,880,96,896,112,1396.0,1466.4,2746.2,2816.6,1,499,127744.0,235.0,7.7303,0.0129,405.8023,18.0,12.0,6.0,0.0,2.0,2.0,0.0,14,5
56,6,896,96,912,112,1466.4,1536.8,2746.2,2816.6,1,493,126208.0,234.0,7.7129,0.0127,408.2258,22.0,4.0,18.0,0.0,0.0,0.0,0.0,17,3
57,6,912,96,928,112,1536.8,1607.2,2746.2,2816.6,1,492,125952.0,234.0,7.7094,0.0126,442.4172,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2,1
5,7,80,112,96,128,-2124.0,-2053.6,2675.8,2746.2,1,409,104704.0,240.0,8.2187,0.0128,501.1681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
6,7,96,112,112,128,-2053.6,-1983.2,2675.8,2746.2,1,407,104192.0,231.0,8.1991,0.013,442.9405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
7,7,112,112,128,128,-1983.2,-1912.8,2675.8,2746.2,1,404,103424.0,222.0,8.1215,0.0132,362.6117,71.0,68.0,3.0,6.0,0.0,0.0,0.0,26,11
8,7,128,112,144,128,-1912.8,-1842.4,2675.8,2746.2,1,400,102400.0,210.0,7.7828,0.0134,294.7353,46.0,45.0,1.0,4.0,0.0,0.0,0.0,58,18
9,7,144,112,160,128,-1842.4,-1772.0,2675.8,2746.2,1,394,100864.0,204.0,6.9764,0.0136,230.5443,277.0,277.0,0.0,24.0,2.0,2.0,0.0,156,23
10,7,160,112,176,128,-1772.0,-1701.6,2675.8,2746.2,1,392,100352.0,203.0,6.9707,0.0137,207.1738,111.0,108.0,3.0,2.0,0.0,0.0,0.0,118,26
11,7,176,112,192,128,-1701.6,-1631.2,2675.8,2746.2,1,386,98816.0,199.0,6.9482,0.0139,182.9403,88.0,78.0,10.0,12.0,0.0,0.0,0.0,109,33
12,7,192,112,208,128,-1631.2,-1560.8,2675.8,2746.2,1,381,97536.0,195.0,6.9341,0.0141,157.5592,275.0,240.0,35.0,19.0,0.0,0.0,0.0,210,43
13,7,208,112,224,128,-1560.8,-1490.4,2675.8,2746.2,1,378,96768.0,193.0,6.9285,0.0143,169.863,182.0,161.0,21.0,29.0,0.0,0.0,0.0,232,60
14,7,224,112,240,128,-1490.4,-1420.0,2675.8,2746.2,1,372,95232.0,191.0,6.9566,0.0144,237.242,190.0,156.0,34.0,42.0,0.0,0.0,0.0,183,56
15,7,240,112,256,128,-1420.0,-1349.6,2675.8,2746.2,1,375,96000.0,193.0,6.9679,0.0146,183.7789,660.0,606.0,54.0,52.0,2.0,1.0,1.0,284,62
16,7,256,112,272,128,-1349.6,-1279.2,2675.8,2746.2,1,365,93440.0,192.0,6.9202,0.0147,188.4063,332.0,299.0,33.0,73.0,4.0,4.0,0.0,374,76
17,7,272,112,288,128,-1279.2,-1208.8,2675.8,2746.2,1,342,87552.0,174.0,6.5806,0.0148,225.7441,117.0,105.0,12.0,29.0,1.0,0.0,1.0,154,51
18,7,288,112,304,128,-1208.8,-1138.4,2675.8,2746.2,1,318,81408.0,161.0,6.4984,0.0149,243.2669,103.0,100.0,3.0,0.0,0.0,0.0,0.0,78,16
19,7,304,112,320,128,-1138.4,-1068.0,2675.8,2746.2,1,244,62464.0,107.0,5.4765,0.015,5.2797,524.0,524.0,0.0,0.0,0.0,0.0,0.0,59,11
39,7,624,112,640,128,269.6,340.0,2675.8,2746.2,1,356,91136.0,222.0,7.8325,0.0155,409.3471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
40,7,640,112,656,128,340.0,410.4,2675.8,2746.2,1,395,101120.0,266.0,8.3223,0.0155,842.0872,12.0,0.0,12.0,0.0,1.0,0.0,1.0,8,4
41,7,656,112,672,128,410.4,480.8,2675.8,2746.2,1,404,103424.0,268.0,8.4079,0.0154,815.3267,58.0,6.0,52.0,0.0,0.0,0.0,0.0,52,17
42,7,672,112,688,128,480.8,551.2,2675.8,2746.2,1,397,101632.0,260.0,8.2424,0.0153,529.9618,92.0,26.0,66.0,0.0,0.0,0.0,0.0,72,17
43,7,688,112,704,128,551.2,621.6,2675.8,2746.2,1,380,97280.0,190.0,7.4647,0.0152,279.8266,78.0,7.0,71.0,0.0,1.0,1.0,0.0,52,18
44,7,704,112,720,128,621.6,692.0,2675.8,2746.2,1,379,97024.0,188.0,7.4777,0.0151,241.6918,32.0,3.0,29.0,0.0,0.0,0.0,0.0,26,11
45,7,720,112,736,128,692.0,762.4,2675.8,2746.2,1,384,98304.0,196.0,7.5105,0.015,242.9952,49.0,10.0,39.0,0.0,1.0,1.0,0.0,44,16
46,7,736,112,752,128,762.4,832.8,2675.8,2746.2,1,393,100608.0,203.0,7.5667,0.0148,254.9457,73.0,19.0,54.0,0.0,1.0,0.0,1.0,52,17
47,7,752,112,768,128,832.8,903.2,2675.8,2746.2,1,411,105216.0,231.0,7.7652,0.0147,351.3667,4.0,2.0,2.0,0.0,0.0,0.0,0.0,6,3
48,7,768,112,784,128,903.2,973.6,2675.8,2746.2,1,435,111360.0,242.0,7.8468,0.0145,422.3736,83.0,16.0,67.0,1.0,0.0,0.0,0.0,55,17
49,7,784,112,800,128,973.6,1044.0,2675.8,2746.2,1,458,117248.0,236.0,7.7863,0.0143,403.4736,57.0,20.0,37.0,1.0,1.0,1.0,0.0,71,24
50,7,800,112,816,128,1044.0,1114.4,2675.8,2746.2,1,481,123136.0,235.0,7.6681,0.0141,363.5737,58.0,20.0,38.0,1.0,0.0,0.0,0.0,70,26
51,7,816,112,832,128,1114.4,1184.8,2675.8,2746.2,1,491,125696.0,237.0,7.7025,0.0139,385.0229,105.0,81.0,24.0,0.0,0.0,0.0,0.0,58,20
52,7,832,112,848,128,1184.8,1255.2,2675.8,2746.2,1,500,128000.0,235.0,7.7337,0.0137,400.6615,83.0,41.0,42.0,0.0,2.0,1.0,1.0,73,22
53,7,848,112,864,128,1255.2,1325.6,2675.8,2746.2,1,500,128000.0,237.0,7.7372,0.0135,387.6193,91.0,57.0,34.0,2.0,1.0,1.0,0.0,97,32
54,7,864,112,880,128,1325.6,1396.0,2675.8,2746.2,1,505,129280.0,239.0,7.7582,0.0133,411.7714,173.0,152.0,21.0,0.0,1.0,1.0,0.0,100,22
55,7,880,112,896,128,1396.0,1466.4,2675.8,2746.2,1,503,128768.0,239.0,7.7512,0.0131,420.5959,16.0,7.0,9.0,0.0,0.0,0.0,0.0,19,8
56,7,896,112,912,128,1466.4,1536.8,2675.8,2746.2,1,501,128256.0,242.0,7.7512,0.0129,435.0014,32.0,8.0,24.0,0.0,0.0,0.0,0.0,18,5
57,7,912,112,928,128,1536.8,1607.2,2675.8,2746.2,1,495,126720.0,240.0,7.7303,0.0127,451.8938,11.0,7.0,4.0,0.0,0.0,0.0,0.0,8,2
5,8,80,128,96,144,-2124.0,-2053.6,2605.4,2675.8,1,426,109056.0,257.0,8.3183,0.0129,599.812,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1
6,8,96,128,112,144,-2053.6,-1983.2,2605.4,2675.8,1,423,108288.0,257.0,8.3102,0.0131,529.2396,7.0,7.0,0.0,2.0,0.0,0.0,0.0,4,2
7,8,112,128,128,144,-1983.2,-1912.8,2605.4,2675.8,1,420,107520.0,253.0,8.2901,0.0133,530.0455,14.0,12.0,2.0,2.0,0.0,0.0,0.0,20,9
8,8,128,128,144,144,-1912.8,-1842.4,2605.4,2675.8,1,421,107776.0,252.0,8.2942,0.0136,527.8044,16.0,13.0,3.0,2.0,0.0,0.0,0.0,22,11
9,8,144,128,160,144,-1842.4,-1772.0,2605.4,2675.8,1,415,106240.0,246.0,8.2622,0.0137,427.032,57.0,57.0,0.0,5.0,0.0,0.0,0.0,72,16
10,8,160,128,176,144,-1772.0,-1701.6,2605.4,2675.8,1,408,104448.0,239.0,8.203,0.0139,388.3727,86.0,82.0,4.0,5.0,0.0,0.0,0.0,108,37
11,8,176,128,192,144,-1701.6,-1631.2,2605.4,2675.8,1,403,103168.0,228.0,8.1215,0.0141,314.6078,94.0,83.0,11.0,5.0,0.0,0.0,0.0,98,39
12,8,192,128,208,144,-1631.2,-1560.8,2605.4,2675.8,1,393,100608.0,210.0,7.967,0.0143,212.9242,146.0,124.0,22.0,16.0,0.0,0.0,0.0,160,43
13,8,208,128,224,144,-1560.8,-1490.4,2605.4,2675.8,1,386,98816.0,195.0,6.9397,0.0145,161.7052,200.0,170.0,30.0,31.0,0.0,0.0,0.0,220,57
14,8,224,128,240,144,-1490.4,-1420.0,2605.4,2675.8,1,383,98048.0,189.0,6.9341,0.0147,141.3168,303.0,265.0,38.0,29.0,0.0,0.0,0.0,228,62
15,8,240,128,256,144,-1420.0,-1349.6,2605.4,2675.8,1,377,96512.0,177.0,6.8621,0.0148,105.0136,517.0,434.0,83.0,47.0,0.0,0.0,0.0,353,67
16,8,256,128,272,144,-1349.6,-1279.2,2605.4,2675.8,1,379,97024.0,188.0,6.9651,0.015,160.2549,265.0,244.0,21.0,92.0,1.0,1.0,0.0,203,48
17,8,272,128,288,144,-1279.2,-1208.8,2605.4,2675.8,1,379,97024.0,196.0,6.9736,0.0151,213.5999,362.0,287.0,75.0,51.0,1.0,0.0,1.0,290,71
18,8,288,128,304,144,-1208.8,-1138.4,2605.4,2675.8,1,384,98304.0,199.0,6.9877,0.0152,278.5837,194.0,177.0,17.0,58.0,2.0,2.0,0.0,248,71
19,8,304,128,320,144,-1138.4,-1068.0,2605.4,2675.8,1,347,88832.0,169.0,6.5655,0.0153,267.6322,59.0,59.0,0.0,0.0,1.0,1.0,0.0,26,8
39,8,624,128,640,144,269.6,340.0,2605.4,2675.8,1,389,99584.0,263.0,8.2861,0.0159,712.7756,21.0,2.0,19.0,0.0,0.0,0.0,0.0,5,3
40,8,640,128,656,144,340.0,410.4,2605.4,2675.8,1,403,103168.0,268.0,8.3547,0.0158,791.544,63.0,3.0,60.0,0.0,0.0,0.0,0.0,45,14
41,8,656,128,672,144,410.4,480.8,2605.4,2675.8,1,411,105216.0,258.0,8.2982,0.0158,607.1309,93.0,19.0,74.0,0.0,0.0,0.0,0.0,91,22
42,8,672,128,688,144,480.8,551.2,2605.4,2675.8,1,406,103936.0,260.0,8.2782,0.0157,555.7814,55.0,16.0,39.0,0.0,0.0,0.0,0.0,52,20
43,8,688,128,704,144,551.2,621.6,2605.4,2675.8,1,385,98560.0,186.0,7.4583,0.0156,258.7979,70.0,25.0,45.0,0.0,0.0,0.0,0.0,74,24
44,8,704,128,720,144,621.6,692.0,2605.4,2675.8,1,388,99328.0,190.0,7.4875,0.0154,237.1158,66.0,17.0,49.0,0.0,0.0,0.0,0.0,86,28
45,8,720,128,736,144,692.0,762.4,2605.4,2675.8,1,391,100096.0,196.0,7.5039,0.0153,218.803,92.0,28.0,64.0,0.0,0.0,0.0,0.0,92,27
46,8,736,128,752,144,762.4,832.8,2605.4,2675.8,1,396,101376.0,200.0,7.5501,0.0151,206.1268,107.0,25.0,82.0,0.0,0.0,0.0,0.0,124,33
47,8,752,128,768,144,832.8,903.2,2605.4,2675.8,1,409,104704.0,220.0,7.7303,0.015,303.9856,117.0,29.0,88.0,1.0,0.0,0.0,0.0,125,36
48,8,768,128,784,144,903.2,973.6,2605.4,2675.8,1,432,110592.0,241.0,7.829,0.0148,407.1258,97.0,45.0,52.0,1.0,0.0,0.0,0.0,122,33
49,8,784,128,800,144,973.6,1044.0,2605.4,2675.8,1,457,116992.0,230.0,7.5834,0.0146,314.5132,131.0,70.0,61.0,1.0,0.0,0.0,0.0,156,45
50,8,800,128,816,144,1044.0,1114.4,2605.4,2675.8,1,482,123392.0,240.0,7.675,0.0144,368.2113,111.0,68.0,43.0,1.0,0.0,0.0,0.0,154,41
51,8,816,128,832,144,1114.4,1184.8,2605.4,2675.8,1,491,125696.0,241.0,7.7094,0.0141,372.9831,142.0,80.0,62.0,2.0,1.0,0.0,1.0,162,39
52,8,832,128,848,144,1184.8,1255.2,2605.4,2675.8,1,502,128512.0,244.0,7.7547,0.0139,401.6118,190.0,123.0,67.0,2.0,2.0,0.0,2.0,164,45
53,8,848,128,864,144,1255.2,1325.6,2605.4,2675.8,1,503,128768.0,241.0,7.7582,0.0137,400.9847,188.0,145.0,43.0,6.0,2.0,2.0,0.0,175,46
54,8,864,128,880,144,1325.6,1396.0,2605.4,2675.8,1,511,130816.0,245.0,7.7863,0.0135,428.7061,200.0,154.0,46.0,4.0,2.0,2.0,0.0,170,41
